Module,Course,Language,Platform,Level,Duration,Ratings,Reviews_Count,Title,Description,Published_At,Views,Organization,URLs,Images
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT34M13S,603 Likes,0,Estimators | Statistical Inference | ep01 | Sinhala,"Estimators by Stat with CHATHU

This video is about estimators which are used is statistics

1.Unbiased estimator
2.Efficient estimator
3.Consisitent estimator 
4.Most efficient estimators for population parameters
5.Pooled estimators",2022-07-02T09:50:25Z,40809,Stat with CHATHU,https://www.youtube.com/watch?v=MhtMCR38CX8,https://i.ytimg.com/vi/MhtMCR38CX8/hqdefault.jpg
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT14M15S,236 Likes,10,Inferential Statistics| Inferential Statistics in sinhala|Point estimation#inference#probability,"Inferential Statistics| Inferential Statistics in sinhala|Point estimation#inference#probability#HexPowerTutor#Statistics
Point estimation 
Method of moments
Likelihood function
Join with for research help, Assignment help, or statistical consultancy
Contact us : georgeperera996@gmail.com",2021-06-15T09:16:42Z,8296,PROJECT SL,https://www.youtube.com/watch?v=cBIoqMQdB38,https://i.ytimg.com/vi/cBIoqMQdB38/hqdefault.jpg
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT30M5S,69 Likes,8,Inferential Statistics|Method of moments Examples| Inferential Statistics in sinhala,"Inferential Statistics|Method of moments Examples| Inferential Statistics in sinhala|Point estimation#inference#probability#HexPowerTutor#Statistics
Point estimation 
Method of moments
Likelihood function
Join with for research help, Assignment help, or statistical consultancy
Contact us : georgeperera996@gmail.com",2021-07-08T16:51:57Z,2760,PROJECT SL,https://www.youtube.com/watch?v=KDu3TMjwsFk,https://i.ytimg.com/vi/KDu3TMjwsFk/hqdefault.jpg
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT13M39S,464 Likes,26,"Hypothesis Testing | Type I, Type II Errors  |  Statistical Inference | ep 07 | Sinhala","Hypothesis testing and Type I and II errors  by Stat with CHATHU

This video is about Hypothesis testing and Type I, Type II errors used in Statistical Inference .

Learn one of the most on going subject in the world with us...

Introduction to Statistics : https://youtu.be/nl_tGgbsoHw
Basic Statistical Terms : https://youtu.be/2WVftuRWGqo
Arrangements -Probability (ep01) : https://youtu.be/Y7Kv2up89ks
Estimators - Statistical Inference (ep01) : https://youtu.be/MhtMCR38CX8
Elementary Probability - Probability (ep 02) : https://youtu.be/a1VO0vlmw_c
Chi- Square , T and F Distributions - Statistical Inference (ep 02) : https://youtu.be/DU2SNUVymP0
Confidence Interval for mean (part 01) - Statistical Inference (ep 03) : https://youtu.be/4jkcd5mfHjE
Confidence Interval for mean (part 02) - https://youtu.be/vRzySP_rQdE
Confidence Interval for variance - https://youtu.be/gEQnS1njDZw
Confidence Interval for proportion - https://youtu.be/rHF-iLFZp0g",2022-08-27T07:55:36Z,22020,Stat with CHATHU,https://www.youtube.com/watch?v=axiN9OutVZ0,https://i.ytimg.com/vi/axiN9OutVZ0/hqdefault.jpg
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT41M28S,106 Likes,8,Estimation නිමානය @statsenaka2894,"Estimation නිමානය  @statsenaka2894  
statistical estimation, 
Bsc, BBm, BA, MBA, MSC, open university, chartered, Banking....
විභාග ප්‍රස්න සාකච්චාවට සහ අමතර පංති සඳහා: 0777 161 005
උපාධි, පශ්චාත් උපාධි, වෘතීය, සහ උසස් පෙළ ආදී ඕනෑම විභාගයකට අවශ්‍ය අමතර දැනුම ලබාගැනීමට පහත අංකයට කතාකරන්න හෝ WhatsApp කරන්න.: 076 41 68 940",2023-10-24T17:10:06Z,3534,SA education,https://www.youtube.com/watch?v=N-iK3ljUAYA,https://i.ytimg.com/vi/N-iK3ljUAYA/hqdefault.jpg
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT30M5S,8 Likes,2,L1_Introduction to Statistics for Data Analysis | Learn SPSS & R Studio Basics,"Unlock the power of data analysis with this beginner-friendly introduction to statistics! 📊 In this lesson, Dr. Juma Mustafa Phiri breaks down key concepts like types of statistics, variables, and common statistical tests. Perfect for students and professionals using SPSS or R Studio. Start your journey in data science today! #Statistics #DataAnalysis #SPSS #rstudio 
For questions or research assistance, reach me on WhatsApp at +260977259132 or send me an email at jumamustafaphiri@gmail.com. Find more courses on my website, www.medminds.online",2024-12-31T09:53:17Z,82,MedMinds Learning Centre ,https://www.youtube.com/watch?v=UUam0Kw8raU,https://i.ytimg.com/vi/UUam0Kw8raU/hqdefault.jpg
Statistics,Statistical Inference,Sinhala,YouTube,All Levels,PT24M28S,604 Likes,22,Chapter 10 - Statistical Estimation - Part 01,This video basically contains introduction of estimation and point estimation.Next part will be uploaded soon,2021-05-26T17:25:13Z,31490,Hansaja Banduge,https://www.youtube.com/watch?v=fxRiH-MgpAo,https://i.ytimg.com/vi/fxRiH-MgpAo/hqdefault.jpg
Statistics,Statistical Inference,English,YouTube,All Levels,PT6M46S,4457 Likes,122,Understanding Statistical Inference - statistics help,"The most difficult concept in statistics is that of inference. This video explains what statistical inference is and gives memorable examples.

0:00 Introduction
0:22 Descriptive statistics and inferential statistics
1:00 Definition of inference
1:18 Examples of populations and samples
2:19 Three ideas underlying inference
4:00 Example of political poll
5:15 Margin of error for 1000 people is about 3%

See https://creativemaths.net/videos/ for all of Dr Nic's videos organised by topic.

Videos referred to in the video: 
Sampling Error: https://youtu.be/y3A0lUkpAko
Understanding Confidence Intervals: https://youtu.be/tFWsuO9f74o
Understanding the p-value: https://youtu.be/eyknGvncKLw
Hypothesis testing: https://youtu.be/0zZYBALbZgg
Non-sampling error: (member video) https://youtu.be/nafuMNbooY0
Sampling methods: https://youtu.be/be9e-Q-jC-0
Causation: https://youtu.be/FG7xnWmZlPE
#DrNicStats #Statistics",2015-11-09T03:38:15Z,403442,Dr Nic's Maths and Stats,https://www.youtube.com/watch?v=tFRXsngz4UQ,https://i.ytimg.com/vi/tFRXsngz4UQ/hqdefault.jpg
Statistics,Statistical Inference,English,YouTube,All Levels,PT7M45S,1116 Likes,32,What is inferential statistics? Explained in 6 simple Steps.,"In this video we are gone talk about what inferential statistics does in 6 simple steps (Hypothesis, Population and Sample, Hypothesis Testing, p-Value, Statistical Significance, Errors). But, what is inferential statistics? Inferential statistics allows us to make conclusions or inferences about a population based on data from a sample.

► Inferential Statistics Calculator
https://datatab.net/statistics-calculator/hypothesis-test

► EBOOK
https://datatab.net/statistics-book

0:00 What is inferential statistics?
0:26 What is a sample and a population?
1:00 What is a Hypothesis?
1:41 What is Hypothesis Testing?
3:50 What is statistics significance?
4:50 What is a Type I and type II error?
6:30 How do I find a suitable hypothesis test?",2023-11-22T07:23:14Z,54997,DATAtab,https://www.youtube.com/watch?v=idZHQwVohOo,https://i.ytimg.com/vi/idZHQwVohOo/hqdefault.jpg
Statistics,Statistical Inference,English,YouTube,All Levels,PT32M14S,6 Likes,4,Derivation of Pdf of F-Distribution ||Chapter#19 ||The F-Distribution & Statistical Inference,,2024-12-30T17:24:22Z,51,Galaxy Statistics,https://www.youtube.com/watch?v=OXiq_c2AwVo,https://i.ytimg.com/vi/OXiq_c2AwVo/hqdefault.jpg
Statistics,Statistical Inference,Tamil,YouTube,All Levels,PT7M45S,1116 Likes,32,What is inferential statistics? Explained in 6 simple Steps.,"In this video we are gone talk about what inferential statistics does in 6 simple steps (Hypothesis, Population and Sample, Hypothesis Testing, p-Value, Statistical Significance, Errors). But, what is inferential statistics? Inferential statistics allows us to make conclusions or inferences about a population based on data from a sample.

► Inferential Statistics Calculator
https://datatab.net/statistics-calculator/hypothesis-test

► EBOOK
https://datatab.net/statistics-book

0:00 What is inferential statistics?
0:26 What is a sample and a population?
1:00 What is a Hypothesis?
1:41 What is Hypothesis Testing?
3:50 What is statistics significance?
4:50 What is a Type I and type II error?
6:30 How do I find a suitable hypothesis test?",2023-11-22T07:23:14Z,54997,DATAtab,https://www.youtube.com/watch?v=idZHQwVohOo,https://i.ytimg.com/vi/idZHQwVohOo/hqdefault.jpg
Statistics,Statistical Inference,Tamil,YouTube,All Levels,PT6M46S,4457 Likes,122,Understanding Statistical Inference - statistics help,"The most difficult concept in statistics is that of inference. This video explains what statistical inference is and gives memorable examples.

0:00 Introduction
0:22 Descriptive statistics and inferential statistics
1:00 Definition of inference
1:18 Examples of populations and samples
2:19 Three ideas underlying inference
4:00 Example of political poll
5:15 Margin of error for 1000 people is about 3%

See https://creativemaths.net/videos/ for all of Dr Nic's videos organised by topic.

Videos referred to in the video: 
Sampling Error: https://youtu.be/y3A0lUkpAko
Understanding Confidence Intervals: https://youtu.be/tFWsuO9f74o
Understanding the p-value: https://youtu.be/eyknGvncKLw
Hypothesis testing: https://youtu.be/0zZYBALbZgg
Non-sampling error: (member video) https://youtu.be/nafuMNbooY0
Sampling methods: https://youtu.be/be9e-Q-jC-0
Causation: https://youtu.be/FG7xnWmZlPE
#DrNicStats #Statistics",2015-11-09T03:38:15Z,403442,Dr Nic's Maths and Stats,https://www.youtube.com/watch?v=tFRXsngz4UQ,https://i.ytimg.com/vi/tFRXsngz4UQ/hqdefault.jpg
Statistics,Statistical Inference,Tamil,YouTube,All Levels,PT32M14S,6 Likes,4,Derivation of Pdf of F-Distribution ||Chapter#19 ||The F-Distribution & Statistical Inference,,2024-12-30T17:24:22Z,51,Galaxy Statistics,https://www.youtube.com/watch?v=OXiq_c2AwVo,https://i.ytimg.com/vi/OXiq_c2AwVo/hqdefault.jpg
Statistics,Statistical Inference,Tamil,YouTube,All Levels,PT12M54S,43 Likes,6,Statistics for Data Science Tutorial | Statistics for Data Science in Tamil,"In this comprehensive tutorial on Statistics for Data Analysis, delivered in Tamil, you'll gain a solid understanding of the fundamental statistical concepts and techniques essential for analyzing data effectively. 

Whether you're a student, professional, or enthusiast, this tutorial covers topics such as descriptive statistics, probability distributions, hypothesis testing, regression analysis, and more, all explained in an easy-to-understand manner. Enhance your data analysis skills and make data-driven decisions with this step-by-step guide, tailored for the Tamil-speaking community.


This Video Contains
0:32      - what is statistics ?
2:12      - statistics basic terminology ?
8:20      - descriptive statistics in data analysis ?
10:40      - inferential statistics definition in data analysis ?


 

👉 Click Here To Join Data Analytics Course : https://btreesystems.com/data-analytics-course-in-chennai/


 

 __________________________________________ ‎ ✨ *About BTree Systems*  ✨

At *BTree* , we transform passionate learners into skilled tech professionals. Our hands-on training programs in *Full Stack Development* (Python , Java , Dot Net ) , *UI/UX Design* , *Data Science* , *Data Analytics* and *Cloud Computing* (AWS , Azure , DevOps ) are crafted to give you the tools needed to excel in today’s tech-driven world.

Whether you’re starting from scratch or looking to upskill, we’re here to help you gain the confidence and expertise to land your *dream IT job* .

💡 *Why Choose BTree?*
✅ Real-world projects
📚 Industry-relevant curriculum
🎓 Expert mentors
🎯 Guaranteed Placement Assistance

Join us and *master the skills* employers are looking for!

💼 *Want To Join Our Courses ? *
Fill out the Enquiry Form 👉 https://zfrmz.in/Z0MtTFkDcSNhSg90xD8i 

Our team will help you choose the right course for your goals!

===================================

For more inquiries, contact us:  
📞 *WhatsApp* : +91 739 739 6665  
📞 *Phone* : +91 9176 997676
🌐 *Visit Our Website* : https://btreesystems.com",2024-07-10T13:30:11Z,1358,BTree Systems,https://www.youtube.com/watch?v=Kb9hQCayDjg,https://i.ytimg.com/vi/Kb9hQCayDjg/hqdefault.jpg
